id,slug,type,is_a_coach,is_coach_of_the_month,is_featured,is_active,focus_tags,style_tags,coach_card_short_description,coach_short_bio,coach_long_bio,forum_thread_id,brand,coach_bands,coach_endorsements,coach_facebook,coach_instagram,coach_twitter,coach_tiktok,coach_youtube
31962,billy-cobham,instructor,TRUE,FALSE,FALSE,FALSE,"Performance, Creativity","Jazz, Funk",Fusion Drum Master,"William Emanuel “Billy” Cobham, arguably the epitome of the fusion drummer, is an American composer, bandleader, and educator with an extensive list of accomplishments.","William Emanuel “Billy” Cobham, arguably the epitome of the fusion drummer, is an American composer, bandleader, and educator with an extensive list of accomplishments.<br><br>In 1973, Billy released his album Spectrum which marked his debut as a solo musician and it's regarded as one of the most significant contributions to the development of fusion music. During this period, Miles Davis hired Billy multiple times to record several of his compositions that were released over several albums, including the ground-breaking jazz-fusion album Bitches Brew. Billy was inducted into the Modern Drummer Hall Of Fame in 1987.",,drumeo,"Miles Davis, Mahavishnu Orchestra","Tama Drums, Sabian Cymbals, Evans Drumheads, Vater Drumsticks",https://www.facebook.com/officialbillycobham,https://www.instagram.com/officialbillycobham/,https://twitter.com/gladbash,,
31955,billy-rymer,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Rudiments","Metal, Pop/Rock",Bass Drum Development,"Billy Rymer is an American musician, most notable for being the drummer of the band The Dillinger Escape Plan since early 2009.","Billy Rymer is an American musician, most notable for being the drummer for The Dillinger Escape Plan from 2009 until the band played its final shows in December 2017. Since then, he has been in the bands North Korea, No Machine, Thoughtcrimes, END, and the live tour drummer of Ho99o9.",,drumeo,The Dillinger Escape Plan,"Tama Drums, Zildjian Cymbals, Vatr Drumsticks, Remo Drumheads",https://www.facebook.com/billy.rymer,https://www.instagram.com/billyrymer/?hl=en,https://twitter.com/billyrymer,,https://www.youtube.com/user/BillyRymer
191327,brandon-khoo,instructor,TRUE,FALSE,FALSE,FALSE,"Theory, Grooves, Fills","Pop/Rock, Funk",Understanding Odd Times,"Brandon Khoo is a gigging musician, clinician, and educator from Singapore.","Brandon Khoo is a gigging musician, clinician, and educator. Brandon has performed with artists such as Jaycee Chan (Jackie Chan’s son), Emil Chau, and Richie Chen, and is the drummer for Shirlyn & The UnXpected, one of the biggest rock acts in Singapore. In conjunction with his successful gigging career, he's the first ever drumming mentor for Noise Singapore, a program that helps guide and develop up and coming musicians. He studied with Glen Sobel and Dom Famularo, with whom he worked with to bring the free stroke technique to drummers in Singapore.",,drumeo,Independent,"Mapex Drums, TRX Cymbals, Vater Drumsticks,  Aquarian Drumheads ",https://www.facebook.com/BrandonKhooMusic,https://www.instagram.com/brandon_khoo/?hl=en,https://twitter.com/brandon_khoo?lang=en,https://www.tiktok.com/@brandon_khoo,https://www.youtube.com/c/BrandonKhoo
31952,brian-frasier-moore,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills","Pop/Rock , Funk",Pop & R&B,"Having played with Justin Timberlake, Madonna and Christina Aguilera, Brian Frasier-Moore is one of the most sought-after drummers today.","Looking at his extensive list of accomplishments, it's no surprise that Brian Frasier-Moore is one of the most sought-after drummers in the music business. Having played with artists such as Justin Timberlake, Madonna, Christina Aguilera, Usher and Janet Jackson, Brian knows exactly what it takes to record and perform with the big names. Brian was also the cover drummer for the November 2015 edition of Modern Drummer magazine.",,drumeo,"Justin Timberlake, Madonna, Janet Jackson","Pearl Drums,  Sabian Cymbals, Vater Drumsticks, Evans Drumeheads",https://www.facebook.com/brian.frasiermoore,https://www.instagram.com/bfm22/?hl=en,https://twitter.com/BrianFrasierM?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,,https://www.youtube.com/channel/UCks_vXF48sdG6a7b9mqjzmg
215677,brian-tichy,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills",Pop/Rock,Bonham Grooves,"Brian Tichy is an American musician, songwriter and record producer, best known as having been the drummer for Whitesnake, Billy Idol, Foreigner, Sass Jordan, and Ozzy Osbourne.","Brian Tichy is a prime example of the musical renaissance man, having developed an incredible set of chops as drummer, guitarist, vocalist and songwriter over the course of his career. After attending Berklee College of Music from 1986 to 1990, Brian’s career developed at an incredible pace, in part to his recording, writing and touring duties with some of the greatest rock and metal acts of our time, including Whitesnake, Ozzy Osbourne, Seether, Pride & Glory, Velvet Revolver, Foreigner, Slash's Snakepit, and the one and only Billy Idol.",,drumeo,"Billy Idol, Foreigner, Whitesnake","Ludwig Drums, Paiste Cymbals, Remo Drumheads",https://www.facebook.com/BrianTichyOfficial/,https://www.instagram.com/briantichydrums/?hl=en,https://twitter.com/briantichy?lang=en,,https://www.youtube.com/user/spinsmashpop
31964,bruce-becker,instructor,TRUE,FALSE,FALSE,FALSE,"Hands, Feet",Jazz,Drum Technique Master,"Bruce Becker studied with Freddie Gruber from 1977 to 1984, and now brings teachings on technique to new generations of drummers.","Bruce Becker spent a long period of time studying with Freddie Gruber, which has influenced the past three decades of his overall drum education approach and teaching methods. His reputation has led a vast amount of drummers to seek his teachings such as David Garibaldi, Mark Schulman, Daniel Glass, Glen Sobel, and many more.",,drumeo,David Becker Tribune,"DW Drums, Zildjian Cymbals, Remo Drumheads, Vic Firth Drumsticks",https://www.facebook.com/brucebeckerdrums/,https://www.instagram.com/brucebeckerdrums/,,,https://www.youtube.com/c/BruceBeckerDrums
31889,calum-rees,instructor,TRUE,FALSE,FALSE,FALSE,"Theory, Grooves, Performance","CCM/Worship, Pop/Rock",Learn Songs Fast,"Calum Rees loves to play drums, and enthusiasm and fun-loving personality in evident his recording, performing, and teaching.","Calum Rees loves to play drums, and enthusiasm and fun-loving personality in evident his recording, performing, and teaching. He was a featured musician on the groundbreaking 1997 contemporary worship project “Come, Now Is The Time”, produced by Brian Doerksen, as well as on acclaimed record “Hungry”. Bonus fun facts: Calum is the son of professional drummer Chris Slade (AC/DC, Tom Jones) and is a Guinness World Record holder for his part in the world’s longest team drum roll.",,drumeo,,Adoro Drums,,,,,
209790,camille-bigeault,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Theory, Independence","Pop/Rock, Funk, Jazz",Ostinatos & Polyrhythms,"Camille Bigeault is a drummer from Toulouse, France who's best known for her creative exploration on the drums and polyrhythmic-based drumming clips that she posts across her social media channels.","Camille Bigeault is a drummer from Toulouse, France who's best known for her creative exploration on the drums and polyrhythmic-based drumming clips that she posts across her social media channels. She studied drums at a conservatory and went on to earn a jazz musicology degree. Camille has played with a wide array of musical projects, such as Xxelles (a jazz-fusion band), La Theorie des Cordes (a progressive jazz-rock band), and Genesya (a Genesis tribute band). She also played nearly 100 gigs at The Palace in Paris with the french rock-opera group Le Rouge et le Noir.",,drumeo,Independent,"Tama Drums, Meinl Cymbals, Vic Firth, Remo Drumheads, Cympad Cymbal Washers",https://www.facebook.com/Camillebltdrums,https://www.instagram.com/camille.bigeault/,,,https://www.youtube.com/c/CamilleBigeault
31910,carmine-appice,instructor,TRUE,FALSE,FALSE,FALSE,"Rudiments, Grooves, Fills",Pop/Rock,Polyrhythmic Paradiddles,"One of the premier showmen in rock, Carmine Appice became known worldwide for his astonishing live performances as the drummer for Vanilla Fudge.","One of the premier showmen in rock, Carmine Appice became known worldwide for his astonishing live performances as the drummer for Vanilla Fudge and as a highly sought-after session drummer with Rod Stewart, Ozzy Osborne, Ted Nugent, Pink Floyd and more. As an educator, Carmine was the first to legitimize rock drumming with his landmark book, ""The Realistic Rock Drum Method"", selling hundreds of thousands of copies.",,drumeo,"Vanilla Fudge, Rod Stewart, Cactus, Jeff Beck, Pink Floyd, Ozzy Osbourne","DDrum Drums, Istanbul Cymbals, Vic Firth Sticks, Evans Drumheads ",https://www.facebook.com/carmine.appice,https://www.instagram.com/carmineappice/,https://twitter.com/carmineappice1?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,,https://www.youtube.com/user/carminedrummer
212504,carson-gant,instructor,TRUE,FALSE,FALSE,FALSE,Grooves,Hip-Hop/Rap,Hip-Hop Beat Master,"Carson’s concept is simple: one-up what you already know by exploring new, creative approaches.","Carson’s concept is simple: one-up what you already know by exploring new, creative approaches while expanding your knowledge in the process. A trailblazer when it comes to the fun and relaxed way he teaches concepts, Carson was born to make people smile as they become better musicians with his help.",,drumeo,Independent,,,https://www.instagram.com/oneupdrumvids/,,,https://www.youtube.com/c/OneUpDrumVids
31951,carter-mclean,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills","Jazz, Pop/Rock",Improve Your Feel,As the full-time drummer for one of the longest running shows on Broadway - “The Lion King” - Carter McLean is a multi-threat musician.,"As the full-time drummer for one of the longest running shows on Broadway - “The Lion King” - Carter McLean is a multi-threat musician who applies his skills to the traditional drum kit, the electronic drum kit, African hand drum, orchestral bass drum, wood blocks, shakers, and everything else a gig requires. Carter has shared the stage with Fred Wesley (James Brown), Victor Wooten, Bernie Worell, Anthony Hamilton, and many more.",,drumeo,"The Lion King, Charlie Hunter, Victor Wooten","Ludwig Drums, Istanbul Agop Cymbals, Evans Drumheads, Promark Drumsticks ",,https://www.instagram.com/cartermac/?hl=en,,,https://www.youtube.com/c/cartermclean/videos
31905,casey-cooper,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Theory, Fills","Pop/Rock, Funk",Learn Songs Quickly,"Casey Cooper, or “COOP3RDRUMM3R,” as he is more commonly known, plays a wide variety of gigs from rock bands to churches, orchestras and solo performances.","Casey Cooper, or “COOP3RDRUMM3R,” as he is more commonly known, plays a wide variety of gigs from rock bands to churches, orchestras and solo performances. But he's best known for the entertaining videos he posts on his YouTube channel, which boasts hundreds of thousands of subscribers and millions of views.",,drumeo,Independent,"Pearl Drums, Zildjian Cymbals, Vic Firth, Evans Drumheads",https://www.facebook.com/THECOOP3RDRUMM3R,https://www.instagram.com/coop3rdrumm3r/?hl=en,https://twitter.com/coop3rdrumm3r?lang=en,https://www.tiktok.com/@thecoop3rdrumm3r?lang=en,https://www.youtube.com/c/COOP3RDRUMM3R
31890,chad-bjorgan,instructor,TRUE,FALSE,FALSE,FALSE,"Rudiments, Theory",Pop/Rock,Traditional Grip Basics,"A recipient of the prestigious Louis Armstrong Jazz award, Chad has been sharing his outstanding musical proficiency with students for over 20 years.","A recipient of the prestigious Louis Armstrong Jazz award, Chad has been sharing his outstanding musical proficiency with students for over 20 years. His wealth of knowledge and massive teaching skills earned him a teaching chair at Golden Ears Music, Pacific Life Bible College, and Richmond House of Music, as well as vast experience as a clinician. Couple that with his work as a drumline instructor and performer - and ability to play various styles of music with great feel, authenticity, and taste - and you’ve got yourself a unique member of our team of instructors.",,drumeo,,Heartbeat Percussion,https://www.facebook.com/chad.bjorgan,https://www.instagram.com/spankadrum_music/?hl=en,https://twitter.com/spankadrum,,https://www.youtube.com/user/Spankadrum
31969,chip-ritter,instructor,TRUE,FALSE,FALSE,FALSE,Performance,Pop/Rock,Dazzling Showmanship,"Chip Ritter is an accomplished drummer, author, songwriter, and entertainer who believes that drumming is both a musical and visual experience.","Chip Ritter is an accomplished drummer, author, songwriter, and entertainer who believes that drumming is both a musical and visual experience. Chip released a DVD titled ""Stick Tricks"" which focuses on enhancing your live performance and showmanship. His second release, titled ""The Pedal Of Boom"" was featured at the 2010 NAMM show in California. Chip has performed at a variety of drum events such as the Tiger Bill Drumbeat Festival, the Chicago Drum Show, and the Hollywood Drum Show. He's even appeared on The Late Show with David Letterman!",,drumeo,,"Trick Drums, Paiste Cymbals,  Agner Drumsticks, Aquarian Drumheads ",https://www.facebook.com/ChipRitterDrummer,https://www.instagram.com/chipritter/,https://twitter.com/rittermethod?lang=en,https://www.tiktok.com/@chipritter,https://www.youtube.com/user/RitterMethod
